"id_alert","id_pcap","label","mean_win_fwd","mean_win_bwd","ack_count","syn_count","fwd_pck","bwd_pck","iat_max","iat_min","iat_mean","ports_number","status"
69,69,"BENIGN",509,509,1,0,"1.50","1.50","1.00","0.00","0.25",1,"BENIGN"
70,70,"BENIGN",502,502,1,0,"3.50","3.50","1.00","0.00","0.22",1,"BENIGN"
71,71,"BENIGN",502,502,1,0,"3.50","3.50","1.00","0.00","0.20",1,"BENIGN"
72,72,"BENIGN",509,509,1,0,"2.00","2.00","1.00","0.00","0.20",1,"BENIGN"
73,73,"BENIGN",65051,65051,1,0,"3.33","3.33","1.00","0.00","0.14",2,"BENIGN"
74,74,"BENIGN",64198,64198,1,0,"4.67","4.67","1.00","0.00","0.12",1,"BENIGN"
75,75,"BENIGN",65048,65048,1,0,"3.67","3.67","1.00","0.00","0.12",2,"BENIGN"
77,77,"BENIGN",64190,64190,1,0,"5.33","5.33","1.00","0.00","0.11",1,"MALIGN"
78,78,"BENIGN",65046,65046,1,0,"4.00","4.00","1.00","0.00","0.11",2,"BENIGN"
79,79,"BENIGN",64190,64190,1,0,"5.33","5.33","1.00","0.00","0.11",1,"MALIGN"
80,80,"BENIGN",502,502,1,0,"4.00","4.00","1.00","0.00","0.18",1,"BENIGN"
81,81,"BENIGN",64192,64192,0,1,"2.43","2.43","4.00","0.00","0.24",1,"BENIGN"
82,82,"BENIGN",65055,65055,1,1,"1.86","1.86","4.00","0.00","0.23",3,"BENIGN"
83,83,"BENIGN",64199,64199,1,0,"2.71","2.71","4.00","0.00","0.22",1,"BENIGN"
40,40,"BENIGN",32747,32747,1,0,"40.00","40.00","1.00","0.00","0.03",21,"MALIGN"
8696,8695,"BENIGN",65046,65046,1,0,"1.68","1.68","6.00","0.00","0.25",424,"BENIGN"
52,52,"BENIGN",509,509,1,0,"2.00","2.00","0.00","0.00","0.00",1,"BENIGN"
61,61,"BENIGN",64201,64201,0,1,"5.00","5.00","1.00","0.00","0.12",1,"MALIGN"
76,76,"BENIGN",64194,64194,1,0,"5.00","5.00","1.00","0.00","0.12",1,"BENIGN"
87,87,"BENIGN",65051,65051,1,0,"1.88","1.88","4.00","0.00","0.24",3,"BENIGN"
84,84,"BENIGN",64202,64202,1,0,"2.50","2.50","4.00","0.00","0.24",1,"BENIGN"
85,85,"BENIGN",65051,65051,1,0,"1.88","1.88","4.00","0.00","0.24",3,"BENIGN"
86,86,"BENIGN",64202,64202,1,0,"2.50","2.50","4.00","0.00","0.24",1,"BENIGN"
88,88,"BENIGN",502,502,1,0,"1.29","1.29","5.00","0.00","0.54",1,"BENIGN"
89,89,"BENIGN",509,509,1,0,"0.71","0.71","5.00","0.00","0.50",1,"BENIGN"
90,90,"BENIGN",502,502,1,0,"1.57","1.57","5.00","0.00","0.44",1,"BENIGN"
91,91,"BENIGN",502,502,1,0,"1.57","1.57","5.00","0.00","0.44",1,"BENIGN"
92,92,"BENIGN",509,509,1,0,"0.86","0.86","5.00","0.00","0.44",1,"BENIGN"
93,93,"BENIGN",65049,65049,1,0,"2.00","2.00","4.00","0.00","0.22",3,"BENIGN"
