"id_alert","id_pcap","label","mean_win_fwd","mean_win_bwd","ack_count","syn_count","fwd_pck","bwd_pck","iat_max","iat_min","iat_mean","ports_number","status"
15358,25359,"BENNING",65046,65046,1,0,"0.41","0.41","844.00","0.00","1.03",261,"NEW"
15359,25360,"BENNING",64190,64190,1,0,"0.55","0.55","844.00","0.00","1.03",1,"NEW"
15360,25361,"BENNING",65046,65046,1,0,"0.41","0.41","844.00","0.00","1.03",261,"NEW"
15361,25362,"BENNING",502,502,1,0,"0.28","0.28","839.00","0.00","2.40",1,"NEW"
15362,25364,"BENNING",502,502,1,0,"0.28","0.28","839.00","0.00","2.40",1,"NEW"
15363,25363,"BENNING",509,509,1,0,"0.14","0.14","839.00","0.00","2.40",2,"NEW"
15364,25365,"BENNING",502,502,1,0,"0.28","0.28","839.00","0.00","2.40",1,"NEW"
15365,25366,"BENNING",509,509,1,0,"0.14","0.14","839.00","0.00","2.40",2,"NEW"
15366,25367,"BENNING",65046,65046,1,0,"0.41","0.41","844.00","0.00","1.03",261,"NEW"
15367,25368,"BENNING",64190,64190,1,0,"0.55","0.55","844.00","0.00","1.03",1,"NEW"
15368,25369,"BENNING",65046,65046,1,0,"0.41","0.41","844.00","0.00","1.03",261,"NEW"
15369,25370,"BENNING",64190,64190,1,0,"0.55","0.55","844.00","0.00","1.03",1,"NEW"
15370,25371,"BENNING",64190,64190,1,0,"0.55","0.55","844.00","0.00","1.03",1,"NEW"
15371,25372,"BENNING",65046,65046,1,0,"0.41","0.41","844.00","0.00","1.03",261,"NEW"
15372,25373,"BENNING",64190,64190,1,0,"0.55","0.55","844.00","0.00","1.03",1,"NEW"
15373,25374,"BENNING",502,502,1,0,"0.28","0.28","839.00","0.00","2.40",1,"NEW"
15374,25375,"BENNING",64190,64190,0,1,"0.55","0.55","844.00","0.00","1.03",1,"NEW"
15375,25376,"BENNING",65046,65046,1,1,"0.41","0.41","844.00","0.00","1.03",262,"NEW"
15376,25377,"BENNING",64190,64190,1,0,"0.55","0.55","844.00","0.00","1.03",1,"NEW"
15377,25379,"BENNING",65046,65046,1,0,"0.41","0.41","844.00","0.00","1.03",262,"NEW"
15378,25378,"BENNING",64190,64190,1,0,"0.55","0.55","844.00","0.00","1.03",1,"NEW"
15379,25380,"BENNING",64190,64190,1,0,"0.55","0.55","844.00","0.00","1.03",1,"NEW"
15380,25382,"BENNING",502,502,1,0,"0.28","0.28","839.00","0.00","2.40",1,"NEW"
15381,25381,"BENNING",65046,65046,1,0,"0.42","0.42","844.00","0.00","1.03",262,"NEW"
15382,25384,"BENNING",502,502,1,0,"0.28","0.28","839.00","0.00","2.39",1,"NEW"
15383,25383,"BENNING",509,509,1,0,"0.14","0.14","839.00","0.00","2.39",2,"NEW"
15384,25385,"BENNING",502,502,1,0,"0.28","0.28","839.00","0.00","2.39",1,"NEW"
15385,25386,"BENNING",509,509,1,0,"0.14","0.14","839.00","0.00","2.39",2,"NEW"
15386,25387,"BENNING",65046,65046,1,0,"0.42","0.42","844.00","0.00","1.03",262,"NEW"
