"id_alert","id_pcap","label","mean_win_fwd","mean_win_bwd","ack_count","syn_count","fwd_pck","bwd_pck","iat_max","iat_min","iat_mean","ports_number","status"
267,266,"BENIGN",64190,64190,1,0,"4.80","4.80","2.00","0.00","0.12",1,"NEW"
268,268,"BENIGN",64190,64190,0,1,"4.41","4.41","2.00","0.00","0.13",1,"NEW"
269,269,"BENIGN",65047,65047,1,1,"3.36","3.36","2.00","0.00","0.13",13,"NEW"
270,270,"BENIGN",64191,64191,1,0,"4.30","4.30","2.00","0.00","0.13",1,"NEW"
271,271,"BENIGN",64191,64191,1,0,"4.30","4.30","2.00","0.00","0.13",1,"NEW"
272,272,"BENIGN",65047,65047,1,0,"3.30","3.30","2.00","0.00","0.13",13,"NEW"
273,273,"BENIGN",64192,64192,1,0,"4.35","4.35","2.00","0.00","0.13",1,"NEW"
274,274,"BENIGN",65047,65047,1,0,"3.30","3.30","2.00","0.00","0.13",13,"NEW"
275,275,"BENIGN",502,502,1,0,"1.64","1.64","2.00","0.00","0.37",1,"NEW"
276,276,"BENIGN",509,509,1,0,"1.14","1.14","2.00","0.00","0.36",1,"NEW"
277,277,"BENIGN",502,502,1,0,"1.68","1.68","2.00","0.00","0.35",1,"NEW"
278,278,"BENIGN",502,502,1,0,"1.68","1.68","2.00","0.00","0.35",1,"NEW"
279,279,"BENIGN",509,509,1,0,"1.18","1.18","2.00","0.00","0.35",1,"NEW"
280,280,"BENIGN",65046,65046,1,0,"3.39","3.39","2.00","0.00","0.13",13,"NEW"
281,281,"BENIGN",64191,64191,1,0,"4.43","4.43","2.00","0.00","0.13",1,"NEW"
282,282,"BENIGN",65046,65046,1,0,"3.43","3.43","2.00","0.00","0.13",13,"NEW"
283,283,"BENIGN",64190,64190,1,0,"4.52","4.52","2.00","0.00","0.13",1,"NEW"
284,284,"BENIGN",64190,64190,1,0,"4.52","4.52","2.00","0.00","0.13",1,"NEW"
285,285,"BENIGN",65046,65046,1,0,"3.43","3.43","2.00","0.00","0.13",13,"NEW"
286,286,"BENIGN",64190,64190,1,0,"4.52","4.52","2.00","0.00","0.13",1,"NEW"
287,287,"BENIGN",502,502,1,0,"1.65","1.65","2.00","0.00","0.37",1,"NEW"
288,288,"BENIGN",64191,64191,0,1,"4.08","4.08","3.00","0.00","0.14",1,"NEW"
289,289,"BENIGN",65047,65047,1,1,"3.08","3.08","3.00","0.00","0.14",14,"NEW"
290,290,"BENIGN",64191,64191,1,0,"4.12","4.12","3.00","0.00","0.14",1,"NEW"
291,291,"BENIGN",64191,64191,1,0,"4.12","4.12","3.00","0.00","0.14",1,"NEW"
292,292,"BENIGN",65047,65047,1,0,"3.15","3.15","3.00","0.00","0.14",14,"NEW"
293,294,"BENIGN",65047,65047,1,0,"3.15","3.15","3.00","0.00","0.14",14,"NEW"
294,293,"BENIGN",64192,64192,1,0,"4.15","4.15","3.00","0.00","0.14",1,"NEW"
295,295,"BENIGN",502,502,1,0,"1.60","1.60","2.00","0.00","0.38",1,"NEW"
296,296,"BENIGN",509,509,1,0,"1.08","1.08","2.00","0.00","0.37",1,"NEW"
297,297,"BENIGN",502,502,1,0,"1.64","1.64","2.00","0.00","0.37",1,"NEW"
298,298,"BENIGN",502,502,1,0,"1.64","1.64","2.00","0.00","0.37",1,"NEW"
299,299,"BENIGN",509,509,1,0,"1.12","1.12","2.00","0.00","0.37",1,"NEW"
300,301,"BENIGN",64191,64191,1,0,"4.07","4.07","3.00","0.00","0.14",1,"NEW"
301,300,"BENIGN",65046,65046,1,0,"3.11","3.11","3.00","0.00","0.14",14,"NEW"
302,302,"BENIGN",65046,65046,1,0,"3.11","3.11","3.00","0.00","0.14",14,"NEW"
303,303,"BENIGN",64190,64190,1,0,"4.11","4.11","3.00","0.00","0.14",1,"NEW"
304,304,"BENIGN",64190,64190,1,0,"4.15","4.15","3.00","0.00","0.14",1,"NEW"
305,305,"BENIGN",65046,65046,1,0,"3.15","3.15","3.00","0.00","0.14",14,"NEW"
306,306,"BENIGN",64190,64190,1,0,"4.15","4.15","3.00","0.00","0.14",1,"NEW"
307,307,"BENIGN",502,502,1,0,"1.62","1.62","2.00","0.00","0.38",1,"NEW"
308,308,"BENIGN",64191,64191,0,1,"3.80","3.80","3.00","0.00","0.15",1,"NEW"
309,310,"BENIGN",64191,64191,1,0,"3.83","3.83","3.00","0.00","0.15",1,"NEW"
310,309,"BENIGN",65047,65047,1,1,"2.87","2.87","3.00","0.00","0.15",15,"NEW"
311,311,"BENIGN",64191,64191,1,0,"3.83","3.83","3.00","0.00","0.15",1,"NEW"
312,312,"BENIGN",65047,65047,1,0,"2.93","2.93","3.00","0.00","0.15",15,"NEW"
313,314,"BENIGN",65047,65047,1,0,"2.93","2.93","3.00","0.00","0.15",15,"NEW"
314,313,"BENIGN",64192,64192,1,0,"3.87","3.87","3.00","0.00","0.15",1,"NEW"
315,315,"BENIGN",502,502,1,0,"1.48","1.48","3.00","0.00","0.41",1,"NEW"
316,316,"BENIGN",509,509,1,0,"1.00","1.00","3.00","0.00","0.40",1,"NEW"
317,317,"BENIGN",502,502,1,0,"1.55","1.55","3.00","0.00","0.39",1,"NEW"
318,318,"BENIGN",502,502,1,0,"1.55","1.55","3.00","0.00","0.39",1,"NEW"
319,319,"BENIGN",509,509,1,0,"1.03","1.03","3.00","0.00","0.39",1,"NEW"
320,320,"BENIGN",65046,65046,1,0,"2.97","2.97","3.00","0.00","0.15",15,"NEW"
321,322,"BENIGN",65046,65046,1,0,"2.90","2.90","3.00","0.00","0.15",15,"NEW"
322,321,"BENIGN",64190,64190,1,0,"3.84","3.84","3.00","0.00","0.15",1,"NEW"
323,323,"BENIGN",64190,64190,1,0,"3.84","3.84","3.00","0.00","0.15",1,"NEW"
324,324,"BENIGN",64190,64190,1,0,"3.87","3.87","3.00","0.00","0.15",1,"NEW"
325,326,"BENIGN",64190,64190,1,0,"3.90","3.90","3.00","0.00","0.15",1,"NEW"
326,325,"BENIGN",65046,65046,1,0,"2.94","2.94","3.00","0.00","0.15",15,"NEW"
327,328,"BENIGN",65047,65047,1,1,"2.97","2.97","3.00","0.00","0.15",16,"NEW"
328,327,"BENIGN",64190,64190,0,1,"3.94","3.94","3.00","0.00","0.15",1,"NEW"
329,329,"BENIGN",64192,64192,1,0,"4.00","4.00","3.00","0.00","0.14",1,"NEW"
330,330,"BENIGN",64192,64192,1,0,"4.00","4.00","3.00","0.00","0.14",1,"NEW"
331,332,"BENIGN",64192,64192,1,0,"4.00","4.00","3.00","0.00","0.14",1,"NEW"
332,331,"BENIGN",65047,65047,1,0,"3.03","3.03","3.00","0.00","0.14",16,"NEW"
333,333,"BENIGN",65047,65047,1,0,"3.03","3.03","3.00","0.00","0.14",16,"NEW"
334,335,"BENIGN",509,509,1,0,"1.07","1.07","3.00","0.00","0.38",1,"NEW"
335,334,"BENIGN",502,502,1,0,"1.57","1.57","3.00","0.00","0.38",1,"NEW"
336,336,"BENIGN",502,502,1,0,"1.57","1.57","3.00","0.00","0.38",1,"NEW"
337,337,"BENIGN",509,509,1,0,"1.07","1.07","3.00","0.00","0.38",1,"NEW"
338,338,"BENIGN",65046,65046,1,0,"3.00","3.00","3.00","0.00","0.15",16,"NEW"
339,339,"BENIGN",64191,64191,1,0,"3.91","3.91","3.00","0.00","0.15",1,"NEW"
340,340,"BENIGN",65046,65046,1,0,"3.00","3.00","3.00","0.00","0.14",16,"NEW"
341,341,"BENIGN",64190,64190,1,0,"4.00","4.00","3.00","0.00","0.14",1,"NEW"
342,342,"BENIGN",64190,64190,1,0,"4.00","4.00","3.00","0.00","0.14",1,"NEW"
343,343,"BENIGN",64191,64191,0,1,"4.03","4.03","3.00","0.00","0.14",1,"NEW"
344,344,"BENIGN",65047,65047,1,1,"3.03","3.03","3.00","0.00","0.14",17,"NEW"
345,345,"BENIGN",64192,64192,1,0,"4.09","4.09","3.00","0.00","0.14",1,"NEW"
346,346,"BENIGN",64192,64192,1,0,"4.09","4.09","3.00","0.00","0.14",1,"NEW"
347,348,"BENIGN",64192,64192,1,0,"4.09","4.09","3.00","0.00","0.14",1,"NEW"
348,347,"BENIGN",65047,65047,1,0,"3.09","3.09","3.00","0.00","0.14",17,"NEW"
349,349,"BENIGN",65047,65047,1,0,"3.12","3.12","3.00","0.00","0.14",17,"NEW"
350,350,"BENIGN",65047,65047,1,0,"3.12","3.12","3.00","0.00","0.14",17,"NEW"
